ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M,Cost_to_Weight_Ratio
5714,5,2,280,3,8,5858,False,False,False,True,False,True,False,False,False,0.047797883236599524
9227,4,2,247,2,7,4955,False,True,False,False,False,True,False,True,True,0.04984863773965691
7807,4,2,219,4,2,4422,False,False,True,False,False,False,False,False,False,0.04952510176390773
7258,5,5,239,3,8,4975,True,False,False,False,False,False,False,True,True,0.048040201005025124
4671,4,2,252,2,6,5414,False,False,False,False,False,False,False,True,False,0.046545991872922056
2248,3,2,206,2,3,2261,True,False,False,False,False,True,True,False,True,0.09111012826183104
6837,4,3,247,3,1,5214,False,False,False,False,True,False,False,False,False,0.04737245876486383
3712,3,5,140,5,7,4370,True,False,False,False,False,False,True,False,True,0.032036613272311214
4703,4,3,167,3,5,5791,False,True,False,False,False,True,False,True,True,0.02883785183906061
4349,3,2,139,5,8,4595,False,True,False,False,False,True,True,False,True,0.030250272034820457
8842,7,1,269,4,4,1118,True,False,False,False,False,True,False,True,True,0.240608228980322
3788,3,4,245,4,9,4139,False,False,False,True,False,True,True,False,True,0.05919304179753564
6584,5,2,244,6,7,1315,False,False,False,True,False,False,True,False,False,0.18555133079847907
6299,6,5,253,4,1,1977,False,True,False,False,False,False,False,True,True,0.1279716742539201
3800,4,3,247,2,3,4862,False,False,False,True,False,True,False,True,False,0.05080213903743316
9372,6,2,191,5,1,4314,False,False,False,True,False,True,True,False,True,0.04427445526193788
3831,6,2,290,5,8,1512,False,False,False,False,True,False,False,True,True,0.1917989417989418
6027,4,1,270,5,9,1280,False,False,False,False,False,False,False,True,True,0.2109375
7934,4,1,272,2,8,5328,False,False,False,True,True,False,True,False,False,0.05105105105105105
3070,4,4,162,2,8,1386,True,False,False,False,False,True,False,True,True,0.11688311688311688
1652,4,1,167,3,57,1782,False,False,False,True,False,False,True,False,False,0.09371492704826039
7313,2,3,197,2,2,4277,False,True,False,False,False,True,False,True,False,0.04606032265606734
10992,5,2,261,5,9,1227,False,False,False,True,False,True,False,True,True,0.21271393643031786
2146,4,4,181,3,44,2070,True,False,False,False,False,True,True,False,True,0.08743961352657005
7916,3,1,213,2,6,4747,False,False,False,True,False,True,True,False,True,0.044870444491257634
279,4,3,171,3,24,1304,False,False,False,False,False,False,True,False,False,0.13113496932515337
314,4,3,272,3,38,3705,False,False,False,True,False,True,False,True,True,0.07341430499325236
6215,6,5,295,4,1,1159,False,True,False,False,False,True,False,True,True,0.2545297670405522
4061,4,5,209,2,8,4047,False,True,False,False,False,True,True,False,False,0.051643192488262914
3224,5,4,269,3,3,4489,False,False,False,True,False,True,True,False,False,0.059924259300512366
10466,5,1,255,6,3,1014,False,False,False,True,False,True,True,False,False,0.2514792899408284
7497,5,5,237,5,1,1526,False,False,False,False,False,True,True,False,False,0.15530799475753604
1734,2,3,192,2,31,2621,False,False,False,True,False,True,True,False,False,0.07325448302174742
9808,4,2,242,6,10,5655,True,False,False,False,False,True,False,True,False,0.042793987621573826
2356,4,3,228,4,61,3583,True,False,False,False,False,True,True,False,True,0.06363382640245605
9126,2,4,204,10,4,4679,False,False,False,True,False,True,True,False,False,0.043599059628125665
4252,4,2,266,3,4,4197,True,False,False,False,False,False,False,True,True,0.06337860376459375
8685,3,5,205,3,9,4565,False,False,False,False,False,True,False,True,False,0.044906900328587074
7462,5,1,261,5,5,1837,True,False,False,False,False,True,True,False,True,0.14207947740881874
4340,3,2,216,3,10,4083,False,False,False,True,False,True,True,False,False,0.05290227773695812
5708,4,4,149,2,9,4605,False,False,False,True,False,True,False,True,False,0.03235613463626493
4712,4,2,239,3,5,5978,False,False,False,True,False,True,False,True,False,0.039979926396788226
5496,2,2,225,7,9,4947,False,False,False,True,False,False,False,False,True,0.04548211036992116
10625,4,1,258,3,10,5916,False,True,False,False,False,True,False,True,True,0.0436105476673428
3179,4,3,237,6,8,5588,False,True,False,False,False,True,True,False,True,0.04241231209735147
9694,5,4,245,6,9,1660,True,False,False,False,False,True,False,True,True,0.14759036144578314
6646,6,2,168,2,3,5853,True,False,False,False,False,True,True,False,True,0.028703229113275244
77,2,3,158,2,36,1788,False,True,False,False,False,True,False,True,False,0.0883668903803132
9259,5,1,176,4,1,4270,False,False,True,False,False,True,True,False,False,0.041217798594847775
4168,3,2,231,3,5,5046,True,False,False,False,False,True,True,False,False,0.045778834720570746
10701,2,5,277,3,6,1057,False,False,False,False,False,False,False,True,False,0.2620624408703879
1872,5,5,234,2,43,3822,False,False,False,True,False,True,False,True,False,0.061224489795918366
9928,7,2,254,4,9,1788,True,False,False,False,False,True,False,True,False,0.14205816554809844
2066,3,1,265,3,11,2194,False,False,False,True,False,False,False,True,True,0.12078395624430265
7237,4,5,240,3,5,5734,False,False,True,False,True,False,True,False,False,0.04185559818625741
9706,4,5,257,5,6,1008,True,False,False,False,True,False,False,True,True,0.25496031746031744
3028,3,1,107,3,13,1861,True,False,False,False,False,False,False,False,False,0.05749596990865126
2362,3,2,165,3,19,1111,True,False,False,False,False,True,True,False,False,0.1485148514851485
7131,4,3,169,6,3,5957,False,False,False,False,False,False,False,True,True,0.028369984891724022
8815,3,2,138,10,1,5721,False,False,True,False,False,True,True,False,True,0.024121657052962767
4352,3,4,220,3,5,5078,False,False,False,True,False,True,False,True,False,0.043324143363528946
2135,4,1,202,2,40,2327,False,True,False,False,False,True,True,False,True,0.08680704770090245
7383,6,3,232,5,10,4576,False,False,False,False,True,False,False,False,True,0.050699300699300696
5928,5,2,184,3,8,4581,False,False,False,True,False,True,False,True,False,0.04016590264134468
1971,5,2,144,3,49,1202,False,False,False,False,False,True,True,False,True,0.11980033277870217
4289,4,2,151,3,10,5698,False,True,False,False,False,True,False,True,True,0.026500526500526502
10489,5,1,143,3,3,4907,False,False,True,False,False,True,False,True,False,0.02914204198084369
5636,3,2,268,3,9,4215,False,False,False,True,False,True,True,False,True,0.06358244365361804
8827,5,3,267,6,8,1421,False,False,True,False,False,True,True,False,False,0.18789584799437017
6720,4,3,178,3,3,5669,False,False,False,True,False,False,False,True,True,0.03139883577350503
4803,6,2,290,4,9,1339,False,False,False,False,False,False,False,True,False,0.21657953696788648
7796,3,1,160,2,10,5642,False,False,False,True,True,False,True,False,False,0.02835873803615739
2426,3,1,150,2,46,1431,False,False,False,True,False,True,False,True,False,0.10482180293501048
7556,3,4,235,2,7,4013,False,False,False,True,False,True,False,True,True,0.05855968103663095
6443,4,3,186,3,9,5131,False,True,False,False,False,False,False,True,False,0.03625024361722861
3220,5,3,212,2,7,5219,True,False,False,False,False,True,True,False,False,0.040620808584019924
10045,5,5,240,2,2,5655,False,False,True,False,False,True,True,False,False,0.042440318302387266
6315,5,1,303,5,9,1203,False,False,False,False,False,False,False,True,False,0.2518703241895262
837,3,4,229,2,51,2628,False,False,False,False,False,False,True,False,True,0.08713850837138508
10061,5,1,126,5,2,5659,False,True,False,False,False,True,False,True,False,0.022265417918360134
8473,3,3,227,3,3,5644,False,False,True,False,True,False,False,True,True,0.04021970233876683
2049,3,2,185,2,49,3864,False,False,False,False,True,False,False,False,False,0.04787784679089027
8309,4,1,263,5,3,1777,False,True,False,False,False,True,True,False,True,0.14800225098480585
5622,3,3,168,4,2,4541,False,False,False,True,False,False,True,False,False,0.03699625633120458
6828,7,3,279,4,8,1060,False,False,False,True,True,False,False,True,True,0.2632075471698113
2179,3,5,161,3,10,1978,False,False,True,False,True,False,False,True,False,0.08139534883720931
5458,2,3,225,7,7,4009,True,False,False,False,True,False,False,False,True,0.05612372162634073
9438,5,5,275,3,9,1691,False,False,False,True,True,False,True,False,False,0.16262566528681255
9741,4,3,170,2,2,5607,False,False,False,False,False,False,True,False,True,0.03031924380238987
3509,3,3,275,4,6,4687,False,True,False,False,False,True,False,True,True,0.05867292511201195
6749,2,1,248,6,2,5182,False,True,False,False,False,True,True,False,False,0.04785796989579313
8764,3,2,257,2,9,5085,True,False,False,False,False,False,True,False,False,0.05054080629301868
8885,6,4,289,4,1,1656,False,True,False,False,True,False,True,False,False,0.17451690821256038
1845,3,4,198,2,20,2266,False,False,False,False,False,True,False,True,False,0.08737864077669903
6629,3,4,172,2,5,5919,False,True,False,False,False,True,True,False,True,0.029058962662611928
10210,3,1,158,5,4,1171,True,False,False,False,False,True,True,False,True,0.1349274124679761
6707,3,1,182,3,2,5760,False,True,False,False,True,False,True,False,True,0.03159722222222222
7333,3,3,218,3,6,5288,False,False,True,False,False,True,False,True,True,0.041225416036308624
1237,3,1,231,6,64,3627,False,False,True,False,False,False,False,True,False,0.06368899917287014
8437,3,1,247,4,8,5376,False,False,True,False,False,True,True,False,False,0.04594494047619048
4998,2,2,259,3,6,4840,False,False,False,True,False,True,True,False,True,0.05351239669421488
5082,5,4,240,4,2,5215,False,False,False,True,False,False,False,True,False,0.046021093000958774
3723,4,2,174,3,10,4318,False,False,False,False,False,True,False,True,False,0.04029643353404354
3941,3,5,267,2,4,4703,False,True,False,False,False,True,False,True,True,0.05677227301722305
2148,3,4,150,3,47,1511,False,False,False,True,False,True,False,True,True,0.09927200529450694
118,4,3,265,2,31,2326,True,False,False,False,True,False,False,True,False,0.11392949269131557
901,5,5,253,6,59,2627,False,False,True,False,False,True,False,True,True,0.09630757518081462
558,2,3,198,2,28,3514,False,False,False,True,False,False,False,True,True,0.056346044393853156
2200,5,5,216,2,33,3202,True,False,False,False,False,False,False,False,True,0.06745783885071831
3534,5,1,245,3,6,4343,False,False,False,True,False,True,True,False,True,0.056412618005986646
10081,4,4,222,4,6,4733,False,False,True,False,False,True,False,True,True,0.04690471159940841
8485,6,3,113,2,4,5130,False,False,True,False,True,False,False,True,False,0.02202729044834308
652,3,2,231,4,48,3370,True,False,False,False,False,True,False,True,True,0.0685459940652819
10793,6,1,260,3,4,1338,False,True,False,False,False,True,True,False,False,0.19431988041853512
2694,3,1,202,3,51,3551,False,False,False,True,False,True,True,False,False,0.05688538439876091
5566,4,1,173,2,8,4893,True,False,False,False,False,True,False,True,False,0.03535663192315553
6897,6,2,291,4,9,1241,False,False,False,False,False,True,True,False,True,0.23448831587429492
10156,4,4,170,3,4,4062,True,False,False,False,False,True,False,True,True,0.041851304775972424
3867,2,2,157,2,9,5875,False,False,False,False,False,True,False,True,True,0.02672340425531915
9988,3,5,244,5,10,4163,True,False,False,False,True,False,False,True,False,0.05861157818880615
7114,4,5,213,3,7,4490,True,False,False,False,True,False,True,False,False,0.047438752783964366
1160,3,4,266,2,55,2779,False,False,False,True,False,True,False,False,False,0.09571788413098237
4330,5,2,172,2,1,5112,True,False,False,False,False,True,False,False,False,0.033646322378716745
3176,2,3,134,3,6,4444,False,False,False,True,False,True,True,False,True,0.030153015301530153
9054,4,2,238,2,1,5229,False,False,False,True,False,False,True,False,True,0.04551539491298527
61,3,1,221,3,64,2794,False,False,True,False,False,True,True,False,False,0.07909806728704366
1201,4,2,238,3,28,1915,False,False,True,False,False,True,True,False,False,0.12428198433420365
2077,3,4,172,10,23,1875,False,False,True,False,False,True,False,False,False,0.09173333333333333
6220,6,5,258,4,5,1966,True,False,False,False,False,True,True,False,True,0.13123092573753814
2102,5,1,195,6,29,1039,False,False,False,True,False,True,True,False,False,0.18768046198267566
7419,4,4,254,5,9,1654,False,False,False,False,False,True,True,False,True,0.15356711003627568
9897,4,5,220,3,1,4912,False,False,False,False,False,True,False,True,False,0.04478827361563518
5575,5,2,243,3,8,4133,False,False,True,False,False,True,True,False,False,0.05879506411807404
2142,3,3,261,3,14,3479,False,False,False,True,False,True,False,True,True,0.07502155791894223
4119,4,5,154,3,9,5208,False,False,False,False,False,False,False,True,False,0.02956989247311828
3871,3,2,211,3,7,4145,False,False,True,False,False,True,False,False,True,0.05090470446320868
426,4,3,158,3,57,1911,False,False,False,True,False,False,False,True,False,0.08267922553636839
6675,3,3,253,3,5,4754,False,False,False,False,False,True,False,True,True,0.05321834244846445
3971,4,1,174,3,8,5549,False,True,False,False,False,False,True,False,False,0.031357001261488555
3455,4,4,149,3,8,5658,False,True,False,False,False,True,True,False,False,0.026334393778720395
9135,6,1,289,4,3,1181,False,False,False,False,False,True,True,False,True,0.2447078746824725
5192,5,5,187,4,9,5326,False,False,False,True,True,False,False,True,False,0.03511077731881337
9640,5,4,191,3,7,4435,True,False,False,False,False,True,False,False,False,0.04306651634723788
7153,6,5,286,4,9,1282,False,False,True,False,False,True,True,False,True,0.22308892355694226
3123,4,1,237,4,22,2231,False,False,False,False,False,True,False,True,False,0.10623038995965935
3365,2,1,180,3,2,4615,False,True,False,False,False,True,True,False,True,0.0390032502708559
5535,6,1,271,4,9,1302,False,False,False,False,False,True,True,False,False,0.20814132104454686
7449,4,5,223,5,4,4704,False,False,False,False,False,True,False,True,True,0.04740646258503401
10177,6,3,277,4,6,1433,False,False,True,False,False,True,False,True,False,0.19330076762037685
3601,3,4,245,10,1,5363,False,False,True,False,False,True,False,True,True,0.04568338616446019
6020,6,5,282,4,3,1385,False,False,False,True,True,False,False,True,True,0.2036101083032491
7991,4,3,145,3,5,5802,False,True,False,False,False,True,True,False,False,0.024991382281971734
10243,4,2,160,3,5,4492,False,False,True,False,False,True,True,False,True,0.03561887800534283
924,3,3,265,4,47,2557,False,False,False,True,False,True,True,False,True,0.10363707469691044
8659,6,1,281,4,2,1592,False,False,True,False,False,True,False,True,True,0.1765075376884422
2367,5,4,200,3,24,2078,False,False,False,False,False,True,False,True,True,0.09624639076034648
1798,5,4,229,2,9,3667,True,False,False,False,False,False,False,True,True,0.06244886828470139
8886,6,4,253,4,6,1961,False,False,False,True,True,False,False,True,False,0.12901580826109127
5112,3,3,141,3,7,4954,False,False,False,True,False,True,True,False,False,0.02846184901090028
2161,3,4,254,2,44,3786,False,False,True,False,False,True,False,True,False,0.06708927628103539
10315,3,4,195,2,5,4660,False,False,True,False,False,True,True,False,False,0.04184549356223176
3165,4,4,225,5,5,5060,False,False,False,False,False,False,True,False,True,0.044466403162055336
9414,6,3,244,5,5,1092,False,False,False,True,False,True,False,True,False,0.22344322344322345
6395,4,3,220,3,6,4894,False,True,False,False,False,True,True,False,False,0.04495300367797303
3740,3,5,159,3,1,4314,False,False,False,True,False,True,False,True,False,0.0368567454798331
5432,4,4,261,3,9,5515,False,False,False,True,False,True,False,False,True,0.047325475974614686
3022,4,1,167,3,42,1197,True,False,False,False,False,False,True,False,True,0.13951545530492898
941,2,1,113,5,9,1957,False,True,False,False,True,False,True,False,False,0.05774144098109351
10064,4,3,242,2,2,5879,False,False,False,True,False,True,False,True,True,0.041163463174009186
10428,3,4,149,3,3,4540,False,False,False,True,False,False,False,True,False,0.03281938325991189
577,4,1,230,3,40,2225,False,False,True,False,False,True,False,True,True,0.10337078651685393
2168,3,2,151,2,26,1793,False,False,False,True,True,False,True,False,True,0.08421639709983268
3246,3,4,136,3,2,4524,False,False,False,True,False,True,False,True,True,0.030061892130857647
457,3,3,254,2,17,3153,False,False,True,False,False,True,False,False,True,0.08055819854107199
814,3,2,140,2,7,1401,True,False,False,False,True,False,False,False,False,0.09992862241256245
8753,5,1,258,3,3,4908,False,True,False,False,True,False,False,False,True,0.05256723716381418
9704,7,3,274,5,9,1764,False,False,False,True,True,False,True,False,False,0.15532879818594103
3911,4,5,246,3,7,4956,False,True,False,False,False,True,False,True,False,0.04963680387409201
1409,5,3,274,3,54,2905,False,True,False,False,False,True,False,True,False,0.09432013769363166
3235,5,3,169,2,8,5352,False,False,True,False,False,True,True,False,True,0.03157698056801196
7080,3,5,221,3,7,4741,False,False,False,True,False,True,False,True,True,0.04661463826197005
8905,6,4,270,4,10,1698,False,False,True,False,False,False,True,False,False,0.15901060070671377
4481,2,1,210,2,6,5250,False,True,False,False,False,True,False,True,False,0.04
3766,4,4,247,2,6,5833,True,False,False,False,False,True,False,True,False,0.04234527687296417
10134,3,1,250,3,8,5509,False,False,False,True,False,False,False,True,False,0.0453802868034126
2792,5,4,193,3,55,2758,False,False,False,True,False,True,True,False,True,0.06997824510514866
2647,3,3,124,3,59,1959,False,False,True,False,False,True,False,True,True,0.06329760081674324
5254,6,4,275,4,10,1266,True,False,False,False,False,True,True,False,True,0.21721958925750395
966,5,2,231,2,55,3894,False,False,False,True,False,False,False,True,False,0.059322033898305086
8931,6,3,273,5,8,1746,False,False,False,False,False,True,True,False,True,0.1563573883161512
2172,4,4,150,4,5,1263,False,False,False,True,True,False,True,False,True,0.1187648456057007
7065,3,1,101,5,3,4807,False,False,False,False,False,True,True,False,False,0.021011025587684626
10988,5,3,242,5,10,1846,False,False,False,True,False,True,True,False,False,0.13109425785482123
10855,5,5,204,5,10,4251,False,False,True,False,False,True,False,True,False,0.04798870853916726
1325,3,5,171,3,24,1300,False,True,False,False,False,True,False,True,False,0.13153846153846155
4381,5,1,255,4,9,4881,False,False,True,False,False,False,False,True,True,0.05224339274738783
3278,5,5,156,3,5,5398,False,False,False,True,True,False,True,False,False,0.028899592441645052
713,4,2,201,3,39,2066,False,True,False,False,False,True,False,True,False,0.09728944820909971
10335,4,3,170,4,9,4375,False,False,False,False,False,True,False,True,False,0.038857142857142854
1623,3,1,180,3,21,1047,False,False,False,False,True,False,False,False,False,0.17191977077363896
10685,3,5,169,3,4,5659,False,True,False,False,False,False,True,False,False,0.029863933557165576
7992,4,5,242,2,2,4806,False,False,False,True,False,True,False,True,False,0.05035372451102788
6335,2,2,226,3,5,5875,False,True,False,False,False,True,True,False,True,0.03846808510638298
4194,5,2,233,3,5,5756,False,False,False,True,False,True,True,False,False,0.040479499652536485
2997,3,1,132,4,58,1067,False,False,False,False,True,False,False,True,True,0.12371134020618557
10569,4,4,233,3,5,5421,False,False,False,False,False,True,True,False,False,0.04298099981553219
2975,2,3,146,3,18,1289,False,True,False,False,False,True,False,True,True,0.11326609775019394
9422,5,2,172,2,9,1097,False,False,False,True,False,True,True,False,True,0.15679124886052873
9720,5,2,152,3,4,4770,False,False,False,True,True,False,True,False,False,0.031865828092243184
4772,5,4,251,2,3,5347,False,False,False,True,True,False,True,False,False,0.046942210585374976
1684,3,3,250,3,9,2752,True,False,False,False,False,True,False,True,True,0.09084302325581395
6276,7,5,133,5,3,1544,False,False,False,True,True,False,True,False,False,0.086139896373057
7396,5,2,223,5,5,1010,True,False,False,False,False,False,True,False,False,0.2207920792079208
9922,4,1,258,5,8,1306,True,False,False,False,False,True,True,False,True,0.19754977029096477
2617,4,1,258,2,56,3186,False,False,True,False,False,False,True,False,False,0.08097928436911488
3903,5,3,231,3,2,4735,False,False,False,False,False,True,False,True,False,0.048785638859556495
6096,6,4,195,5,10,4225,False,False,False,True,False,True,False,False,False,0.046153846153846156
2380,4,2,225,3,52,3189,True,False,False,False,False,True,True,False,True,0.07055503292568203
385,4,3,236,2,23,3123,False,False,True,False,True,False,False,False,True,0.07556836375280179
6705,5,3,230,3,4,4914,False,False,False,False,True,False,False,True,True,0.0468050468050468
1930,2,5,193,5,13,2882,True,False,False,False,False,False,False,True,False,0.0669673837612769
1310,4,3,197,3,20,3617,False,False,False,True,False,True,True,False,False,0.05446502626486038
9107,4,4,263,3,8,5475,False,True,False,False,False,True,False,True,False,0.0480365296803653
3762,3,1,252,3,6,5101,False,False,False,True,False,True,False,False,False,0.04940207802391688
4848,3,3,101,2,9,4860,False,False,False,True,False,True,False,True,True,0.020781893004115225
10011,5,5,105,4,6,5135,False,False,False,False,False,False,True,False,True,0.02044790652385589
5521,6,5,301,4,2,1943,False,False,True,False,False,True,False,True,False,0.15491507977354607
6387,3,2,167,3,5,5995,False,False,False,False,False,True,False,True,True,0.027856547122602167
3737,4,4,156,2,7,5017,False,True,False,False,False,True,True,False,True,0.031094279449870442
5543,3,4,142,2,7,5346,False,True,False,False,False,True,False,True,False,0.02656191545080434
2825,4,1,180,3,27,1551,False,True,False,False,False,True,False,True,True,0.11605415860735009
99,3,5,144,4,5,1104,False,False,False,False,False,True,False,True,True,0.13043478260869565
3319,3,2,254,2,1,4334,False,False,True,False,False,True,True,False,True,0.0586063682510383
6163,3,2,220,3,8,5032,False,False,True,False,False,False,True,False,True,0.04372019077901431
4508,6,1,174,10,1,5784,False,False,False,True,True,False,False,True,False,0.03008298755186722
9442,4,1,238,5,3,1913,True,False,False,False,True,False,False,True,False,0.1244119184526921
7050,3,4,261,2,1,5844,False,False,False,True,False,True,True,False,False,0.044661190965092405
6631,3,3,145,3,8,4522,False,False,True,False,False,True,False,True,False,0.03206545776205219
3527,3,1,223,4,1,4195,False,True,False,False,False,True,True,False,True,0.053158522050059595
3984,4,4,263,2,2,5797,False,False,False,True,False,False,False,True,True,0.04536829394514404
7655,3,4,199,3,1,4490,False,True,False,False,True,False,False,True,True,0.04432071269487751
5171,3,1,244,3,7,5140,False,True,False,False,False,True,False,False,True,0.047470817120622566
4794,2,2,167,2,3,5894,False,False,False,True,False,False,False,True,False,0.02833389888021717
6453,4,4,237,3,4,4747,False,False,False,False,False,False,False,True,True,0.04992626922266695
2620,5,1,151,2,30,1377,True,False,False,False,False,False,False,True,False,0.10965867828612927
7156,4,5,239,5,7,1001,True,False,False,False,False,True,True,False,False,0.23876123876123875
7004,3,5,208,3,1,4803,False,False,False,True,False,False,True,False,True,0.043306266916510516
6240,3,4,175,3,10,4771,False,False,False,True,False,True,False,True,True,0.0366799413120939
9575,6,2,191,6,7,5333,False,True,False,False,True,False,False,True,True,0.03581473842115132
2979,4,5,202,3,38,2651,False,False,False,False,False,True,True,False,False,0.07619766125990192
6886,4,3,245,6,3,1155,True,False,False,False,False,True,True,False,False,0.21212121212121213
7033,6,2,232,3,7,5219,False,False,True,False,False,True,False,True,False,0.044452960337229355
1255,3,1,203,4,12,2779,False,False,True,False,False,True,False,True,True,0.07304785894206549
7526,4,3,174,3,3,4846,False,False,False,True,True,False,True,False,False,0.035905901774659514
1887,3,4,178,2,35,1183,False,False,False,False,False,True,True,False,False,0.15046491969568893
71,5,1,187,4,14,3849,False,True,False,False,False,True,False,False,True,0.04858404780462458
8415,5,1,205,2,3,5682,False,False,False,False,False,True,True,False,False,0.03607884547694474
10392,4,3,180,3,4,5471,False,False,False,True,True,False,False,True,True,0.03290074940595869
2413,3,2,254,2,2,3239,False,False,True,False,False,True,False,True,False,0.07841926520531028
10653,3,2,143,4,3,5845,False,False,False,False,False,True,True,False,False,0.02446535500427716
2636,4,3,204,3,30,3774,False,False,False,True,False,True,True,False,True,0.05405405405405406
6810,3,1,237,3,4,5860,False,False,False,True,False,True,False,True,False,0.040443686006825935
1773,5,3,204,2,40,2181,False,False,False,False,True,False,True,False,True,0.09353507565337002
643,4,1,240,2,14,2437,False,False,True,False,False,True,True,False,True,0.09848173984407058
5505,6,2,282,4,8,1553,False,False,False,False,False,True,False,True,True,0.18158403090792016
3025,6,1,231,4,23,2455,False,False,True,False,False,False,False,True,False,0.09409368635437881
2333,3,2,181,4,18,3696,False,True,False,False,False,False,True,False,False,0.04897186147186147
1174,4,3,171,6,9,1909,True,False,False,False,False,True,False,True,False,0.08957569408067051
373,4,5,188,3,38,3031,False,False,True,False,False,True,True,False,True,0.062025734081161334
4837,4,3,206,2,4,5194,False,False,True,False,False,True,False,True,False,0.039661147477859066
8467,2,2,156,3,5,5628,False,False,True,False,False,True,True,False,False,0.02771855010660981
9818,4,4,207,3,1,4019,False,False,False,True,False,True,False,True,False,0.05150534958945011
31,3,4,266,2,38,2741,False,False,True,False,False,True,False,True,False,0.09704487413352791
5101,3,5,274,3,5,4710,False,False,True,False,False,True,False,True,True,0.058174097664543525
6271,6,4,293,6,7,1117,False,False,True,False,False,True,True,False,False,0.26230975828111014
8508,3,4,196,4,5,4749,False,False,False,True,False,False,True,False,True,0.04127184670456938
1529,4,5,146,4,25,1606,False,True,False,False,False,True,True,False,False,0.09090909090909091
5900,4,5,137,2,7,4068,False,False,False,True,False,False,True,False,True,0.03367748279252704
2087,4,4,213,2,27,2938,False,True,False,False,False,True,True,False,False,0.07249829816201497
7902,5,2,182,3,10,4128,False,False,False,True,False,True,True,False,False,0.04408914728682171
3198,4,5,296,2,1,1678,False,False,False,True,False,True,False,True,True,0.1764004767580453
8345,6,1,302,4,1,1622,False,True,False,False,True,False,True,False,False,0.18618988902589395
2686,4,3,271,4,24,3499,True,False,False,False,False,True,True,False,False,0.07745070020005716
3922,4,2,261,2,7,5764,True,False,False,False,False,True,False,True,True,0.045281054823039554
9141,6,1,282,4,7,1758,False,False,False,False,False,True,True,False,True,0.16040955631399317
3385,2,5,209,5,9,5565,False,False,True,False,False,True,False,True,False,0.03755615453728661
95,4,1,213,4,35,2343,False,True,False,False,False,True,False,False,False,0.09090909090909091
6034,5,3,260,5,8,1001,True,False,False,False,False,False,False,True,True,0.2597402597402597
1498,3,2,180,2,53,1853,True,False,False,False,True,False,True,False,True,0.09713977334052887
6194,4,4,133,4,10,5296,False,False,False,True,False,True,False,False,False,0.025113293051359516
6180,3,4,171,3,5,4310,False,False,False,True,False,False,False,True,False,0.039675174013921115
5571,5,4,215,2,1,5669,False,False,False,False,False,True,True,False,False,0.03792556006350326
5001,5,3,131,8,5,4149,False,False,False,False,False,True,True,False,False,0.031573873222463245
1176,3,1,263,3,25,3689,False,False,False,True,False,True,True,False,True,0.07129303334236921
4783,3,4,144,3,8,5867,False,False,True,False,True,False,False,True,True,0.0245440599965911
7203,5,5,246,5,6,1911,False,False,False,False,False,True,True,False,False,0.12872841444270017
81,3,4,180,2,49,1942,False,False,False,False,False,True,False,True,False,0.09268795056642637
1350,2,4,257,6,5,3986,False,False,False,True,True,False,True,False,True,0.06447566482689412
10278,3,2,219,4,6,4314,False,False,False,True,False,False,True,False,False,0.050764951321279554
2750,3,3,192,7,25,2152,False,False,False,True,False,False,False,False,False,0.08921933085501858
9359,6,1,309,4,10,1904,False,True,False,False,False,True,False,True,False,0.16228991596638656
3397,2,4,172,5,4,4668,False,False,True,False,False,True,True,False,True,0.03684661525278492
10844,4,1,154,2,1,5578,False,False,False,True,False,True,True,False,True,0.027608461814270346
8618,5,2,254,6,5,1951,False,False,False,True,True,False,True,False,False,0.1301896463352127
2070,3,4,190,10,32,2064,False,False,False,True,False,False,False,True,False,0.09205426356589147
9042,3,4,181,3,10,5276,False,False,False,True,False,False,True,False,True,0.0343062926459439
7882,4,4,152,3,8,4430,True,False,False,False,False,True,True,False,True,0.03431151241534989
2039,3,2,254,2,37,2469,False,True,False,False,True,False,True,False,True,0.10287565816119887
2704,3,4,185,2,62,2849,True,False,False,False,False,True,True,False,False,0.06493506493506493
4267,3,2,169,3,3,5673,False,False,True,False,False,True,True,False,False,0.029790234443856867
9557,3,1,257,2,2,5815,False,True,False,False,False,True,False,True,False,0.04419604471195185
7253,5,4,257,3,3,4895,False,True,False,False,True,False,False,True,False,0.05250255362614913
8511,3,1,166,2,7,4375,False,False,False,False,False,False,True,False,False,0.037942857142857146
7351,4,2,262,3,2,4015,False,False,True,False,False,True,True,False,True,0.06525529265255292
1523,3,1,156,3,1,1517,False,True,False,False,False,False,False,True,False,0.10283454185893211
3729,5,2,181,3,7,5875,False,False,False,False,False,True,True,False,True,0.030808510638297874
3001,5,5,154,3,50,1389,False,False,True,False,True,False,False,True,False,0.11087113030957524
9505,4,4,251,3,9,5350,False,False,True,False,False,True,False,True,False,0.04691588785046729
4322,3,3,253,3,1,4263,False,False,False,True,False,True,False,False,True,0.05934787708186723
949,3,3,255,2,3,2894,False,False,True,False,True,False,False,True,True,0.0881133379405667
5491,3,2,135,7,8,4901,False,False,True,False,False,False,False,True,True,0.027545398898184043
4269,4,4,201,2,8,5790,False,False,False,False,False,True,False,True,False,0.03471502590673575
